sector,entityid,entityName,plantid,balancing_authority_code,balancing.authority.name,status,gen_cap,operating.year.month,geometry,intersection,geoid
ipp-non-chp,58491,"Constellation Solar Holding, LLC",58517,AZPS,Arizona Public Service Company,OP,1.8,2012-12,-111.713056|32.891389,335,04021001405
commercial-non-chp,58507,Solar Star Arizona III LLC,58539,AZPS,Arizona Public Service Company,OP,6.5,2012-12,-112.24|33.820556,1481,04013610000
ipp-non-chp,58514,"Gilbert Solar Facility I, LLC",58543,AZPS,Arizona Public Service Company,OP,2.5,2011-10,-111.802355|33.355862,1098,04013422401
ipp-non-chp,60947,Tesla Inc.,58632,TEPC,Tucson Electric Power Company,OP,3,2009-12,-110.863333|32.1825,675,04019003600
commercial-non-chp,58649,Solar Star Arizona II LLC,58708,AZPS,Arizona Public Service Company,OP,1.1,2012-12,-111.9842|33.4345,1332,04013113802
commercial-non-chp,58649,Solar Star Arizona II LLC,58709,AZPS,Arizona Public Service Company,OP,1.6,2012-12,-112.04484|33.43042,532,04013117200
ipp-non-chp,58705,Washington Gas Energy Systems,58832,TEPC,Tucson Electric Power Company,OP,1,2014-07,-110.813333|32.101944,1263,04019004073
ipp-non-chp,59146,Red Horse 2,58833,TEPC,Tucson Electric Power Company,OP,51,2015-08,-110.088056|32.286111,1389,04003000201
ipp-non-chp,58711,"Gato Montes Solar, LLC",58842,TEPC,Tucson Electric Power Company,OP,5,2012-12,-110.819722|32.102778,1263,04019004073
electric-utility,24211,Tucson Electric Power Co,58972,TEPC,Tucson Electric Power Company,OP,17.7,2017-01,-110.35|31.555278,1118,04003001401
electric-utility,803,Arizona Public Service Co,59020,AZPS,Arizona Public Service Company,OP,32,2014-10,-112.881389|32.940833,340,04013723305
electric-utility,19728,"UNS Electric, Inc",59044,TEPC,Tucson Electric Power Company,OP,6,2014-03,-111.008056|31.5,216,04023966104
ipp-non-chp,59384,Avalon Solar,59168,TEPC,Tucson Electric Power Company,OP,29,2014-12,-110.960556|32.001389,1016,04019004114
electric-utility,803,Arizona Public Service Co,59444,AZPS,Arizona Public Service Company,OP,10,2015-09,-112.66|33.145,276,04013723306
ipp-non-chp,59220,"Valencia Solar, LLC",59454,TEPC,Tucson Electric Power Company,OP,10,2013-06,-110.866944|32.145833,675,04019003600
ipp-non-chp,59221,"Tech Park Solar, LLC",59455,TEPC,Tucson Electric Power Company,OP,5,2012-12,-110.815696|32.097884,1263,04019004073
ipp-non-chp,58661,"Sustainable Power Group, LLC",59634,SRP,Salt River Project,OP,45,2015-12,-111.430278|33.035556,1520,04021000801
ipp-non-chp,59544,"SunE DM, LLC",59779,TEPC,Tucson Electric Power Company,OP,12.6,2014-01,-110.899734|32.17356,675,04019003600
ipp-non-chp,59600,"Mohave Sunrise Solar I, LLC",59819,WALC,Western Area Power Administration - Desert Southwest Region,OP,14.4,2015-04,-114.5565|34.9843,778,04015952002
ipp-non-chp,59789,"Avalon Solar Partners II, LLC",60062,TEPC,Tucson Electric Power Company,OP,16,2016-03,-110.958427|32.000854,614,04019004323
ipp-non-chp,60947,Tesla Inc.,60230,AZPS,Arizona Public Service Company,OP,1.8,2019-06,-112.340297|33.409803,1032,04013082208
ipp-non-chp,60068,Red Horse III,60285,TEPC,Tucson Electric Power Company,OP,30,2016-07,-110.05129|32.13597,1389,04003000201
ipp-non-chp,60106,"Mesquite Solar 2, LLC",60307,CISO,California Independent System Operator,OP,100,2016-12,-112.911388|33.332777,1122,04013050604
ipp-non-chp,60107,"Mesquite Solar 3, LLC",60308,CISO,California Independent System Operator,OP,150,2016-12,-112.936805|33.347583,375,04013050603
ipp-non-chp,60177,"Solar Star Arizona XIII, LLC",60381,WALC,Western Area Power Administration - Desert Southwest Region,OP,20,2016-12,-109.919283|32.0628,1126,04003000203
ipp-non-chp,57369,"Apple, Inc",60413,SRP,Salt River Project,OP,50,2016-11,-111.34|33.053,1005,04021000803
electric-utility,803,Arizona Public Service Co,60467,AZPS,Arizona Public Service Company,OP,40,2017-02,-111.289232|32.551026,266,04021000802
electric-utility,19728,"UNS Electric, Inc",60603,TEPC,Tucson Electric Power Company,OP,4.4,2017-03,-114.01183|35.304528,843,04015950704
ipp-non-chp,60404,"Constellation Solar Arizona 2, LLC",60684,TEPC,Tucson Electric Power Company,OP,1,2016-12,-110.975|32.269,223,04019002604
ipp-non-chp,60404,"Constellation Solar Arizona 2, LLC",60685,TEPC,Tucson Electric Power Company,OP,1.5,2016-12,-110.974|32.374,1488,04019004620
ipp-non-chp,60947,Tesla Inc.,60822,AZPS,Arizona Public Service Company,OP,4.2,2017-12,-111.892354|33.243261,85,04013980500
ipp-non-chp,61785,EDP Renewables North America LLC,60827,CISO,California Independent System Operator,OP,160,2020-01,-112.8348|33.34884,1122,04013050604
electric-utility,796,Arizona Electric Pwr Coop Inc,60964,WALC,Western Area Power Administration - Desert Southwest Region,OP,90,2017-10,-109.890379|32.068141,1126,04003000203
ipp-non-chp,60633,"Iron Horse Battery Storage, LLC",60996,TEPC,Tucson Electric Power Company,OP,2,2017-04,-110.819119|32.098492,1263,04019004073
ipp-non-chp,60947,Tesla Inc.,61104,TEPC,Tucson Electric Power Company,OP,1.3,2017-08,-110.990639|32.146142,386,04019003902
ipp-non-chp,60520,SoCore Energy LLC,61199,SRP,Salt River Project,OP,1.2,2017-05,-112.217664|33.447225,1067,04013112510
ipp-non-chp,60879,"NGI-Kayenta Solar Lessor I, LLC",61268,WALC,Western Area Power Administration - Desert Southwest Region,OP,55.3,2017-05,-110.263889|36.771944,410,04017942400
ipp-non-chp,60886,"Gray Hawk Solar, LLC",61272,TEPC,Tucson Electric Power Company,OP,55,2018-06,-113.8978|35.3635,843,04015950704
ipp-non-chp,61295,"Pinal Central Energy Center, LLC",61678,SRP,Salt River Project,OP,20,2018-04,-111.551111|32.875697,1378,04021001200
ipp-non-chp,60947,Tesla Inc.,62075,TEPC,Tucson Electric Power Company,OP,1.1,2019-08,-110.816669|32.166494,839,04019004058
commercial-non-chp,62083,Arizona State University FDM,62643,AZPS,Arizona Public Service Company,OP,2.4,2013-12,-111.92822|33.424279,807,04013318700
ipp-non-chp,61012,AES Distributed Energy,62899,SRP,Salt River Project,OP,100,2020-12,-111.565072|32.84703,527,04021002002
electric-utility,803,Arizona Public Service Co,62965,AZPS,Arizona Public Service Company,OP,10,2015-07,-112.659124|33.145593,276,04013723306
ipp-non-chp,63115,"AZ Solar 1, LLC",63349,WALC,Western Area Power Administration - Desert Southwest Region,OP,32.5,2019-12,-113.656111|33.776667,177,04012020100
ipp-non-chp,60584,Onyx Asset Services Group,63531,TEPC,Tucson Electric Power Company,OP,1.3,2019-04,-111.02786|32.343491,905,04019004626
ipp-non-chp,60404,"Constellation Solar Arizona 2, LLC",63554,WALC,Western Area Power Administration - Desert Southwest Region,OP,10,2016-10,-114.5565|34.9843,778,04015952002
commercial-non-chp,57369,"Apple, Inc",64404,SRP,Salt River Project,OP,4.6,2020-03,-111.602|33.347,1225,04013422646
ipp-non-chp,61944,Goldman Sachs Renewable Power Group,64580,TEPC,Tucson Electric Power Company,OP,3,2013-12,-111.2611|32.24817,904,04019004425
electric-utility,16534,Sacramento Municipal Util Dist,529,BANC,Balancing Authority of Northern California,OP,2,1984-08,-121.113861|38.340015,5445,06067009406
ipp-non-chp,60246,"Sunray Energy 2, LLC",10437,CISO,California Independent System Operator,OP,20,2017-06,-116.827627|34.863356,2452,06071010300
ipp-non-chp,60247,Sunray Energy 3 LLC,10438,CISO,California Independent System Operator,OP,13.8,2017-06,-116.827627|34.863356,2452,06071010300
commercial-chp,16625,San Diego State University,50061,CISO,California Independent System Operator,OP,0.8,2009-09,-117.070114|32.778225,9403,06073002801
ipp-non-chp,55961,CalRenew-1 LLC,56768,CISO,California Independent System Operator,OP,5,2010-04,-120.3658|36.7575,4122,06019008301
ipp-non-chp,56028,MMA Fresno Power LP,56813,CISO,California Independent System Operator,OP,1,2007-12,-119.741665|36.809841,4230,06019005408
ipp-non-chp,56027,MMA LA Power LP,56814,CISO,California Independent System Operator,OP,1,2008-05,-118.148056|34.040278,8741,06037530400
ipp-non-chp,56105,MMA WBF Power LP,56862,CISO,California Independent System Operator,OP,1.2,2008-11,-117.6933|34.5644,4553,06037900102
ipp-non-chp,57170,"EDF Renewable Asset Holdings, Inc.",56875,BANC,Balancing Authority of Northern California,OP,1,2008-08,-121.16469|38.44979,6603,06067008600
commercial-non-chp,56113,MMA GDC Power LP,56909,CISO,California Independent System Operator,OP,1.2,2008-10,-119.7094|36.7839,8455,06019003104
ipp-non-chp,56167,"Imperial Valley Solar, LLC",56917,CISO,California Independent System Operator,OP,199.9,2013-11,-115.587265|32.671099,9094,06025011900
ipp-non-chp,59399,NRG Solar Blythe,56939,CISO,California Independent System Operator,OP,21,2009-12,-114.7444|33.5917,2361,06065046900
electric-utility,17609,Southern California Edison Co,56996,CISO,California Independent System Operator,OP,1,2009-12,-117.700826|33.985244,2230,06071000504
ipp-non-chp,56294,SunE WG113 Moreno Valley LLC,57004,CISO,California Independent System Operator,OP,1,2007-09,-117.23|33.8672,1830,06065042507
ipp-non-chp,56431,SunE U6 Holdings LLC,57005,CISO,California Independent System Operator,OP,1,2008-11,-121.96366|38.40008,9077,06095253206
ipp-non-chp,56296,SunE WG45 Woodland LLC,57006,CISO,California Independent System Operator,OP,1,2007-08,-121.713362|38.674894,9120,06113011206
ipp-non-chp,56297,SunE CPA CDC2 LLC,57007,CISO,California Independent System Operator,OP,1,2008-05,-114.917979|33.567268,2361,06065046900
ipp-non-chp,56431,SunE U6 Holdings LLC,57008,CISO,California Independent System Operator,OP,1,2009-10,-119.13|34.2089,5486,06111004902
ipp-non-chp,56300,SunE KHL55 San Bernardino LLC,57009,CISO,California Independent System Operator,OP,1,2007-11,-117.266831|34.094695,4043,06071980100
ipp-non-chp,56434,SunE M5 Holdings LLC,57010,CISO,California Independent System Operator,OP,1,2008-12,-122.092706|38.232108,8011,06095252305
ipp-non-chp,56302,SunE CPA CDC1 LLC,57011,CISO,California Independent System Operator,OP,1,2006-06,-114.903629|33.565329,1904,06065981000
ipp-non-chp,56434,SunE M5 Holdings LLC,57012,CISO,California Independent System Operator,OP,1,2009-03,-117.2|34.5975,8026,06071012101
electric-utility,14328,Pacific Gas & Electric Co.,57041,CISO,California Independent System Operator,OP,2,2009-12,-121.9264|38.4106,8178,06095252904
electric-utility,17609,Southern California Edison Co,57217,CISO,California Independent System Operator,OP,1,2011-03,-117.400113|34.094279,3553,06071003510
electric-utility,17609,Southern California Edison Co,57219,CISO,California Independent System Operator,OP,2.5,2012-11,-117.230571|34.086276,4419,06071007800
electric-utility,17609,Southern California Edison Co,57220,CISO,California Independent System Operator,OP,2,2011-08,-117.573055|34.041389,6425,06071012700
electric-utility,17609,Southern California Edison Co,57221,CISO,California Independent System Operator,OP,2.5,2012-11,-117.2275|34.086111,4419,06071007800
electric-utility,17609,Southern California Edison Co,57222,CISO,California Independent System Operator,OP,2,2011-08,-117.565|34.041944,6425,06071012700
electric-utility,17609,Southern California Edison Co,57223,CISO,California Independent System Operator,OP,1,2011-08,-117.571666|34.042778,6425,06071012700
electric-utility,17609,Southern California Edison Co,57224,CISO,California Independent System Operator,OP,1.5,2013-01,-117.516944|34.075,6246,06071002204
electric-utility,17609,Southern California Edison Co,57225,CISO,California Independent System Operator,OP,3.5,2015-02,-117.241388|34.075833,4419,06071007800
electric-utility,17609,Southern California Edison Co,57226,CISO,California Independent System Operator,OP,0.5,2011-08,-117.561666|34.042222,6425,06071012700
electric-utility,17609,Southern California Edison Co,57227,CISO,California Independent System Operator,OP,3.5,2015-02,-117.23557|34.083499,4419,06071007800
electric-utility,17609,Southern California Edison Co,57229,CISO,California Independent System Operator,OP,3.5,2013-01,-117.516666|34.079167,6246,06071002204
electric-utility,17609,Southern California Edison Co,57230,CISO,California Independent System Operator,OP,1.5,2015-02,-117.233611|34.085556,4419,06071007800
electric-utility,17609,Southern California Edison Co,57231,CISO,California Independent System Operator,OP,3.5,2015-01,-117.503333|34.072778,6246,06071002204
electric-utility,17609,Southern California Edison Co,57232,CISO,California Independent System Operator,OP,1.5,2012-11,-117.516388|34.083333,6246,06071002204
electric-utility,17609,Southern California Edison Co,57236,CISO,California Independent System Operator,OP,2.5,2013-01,-117.520277|34.080833,6246,06071002204
electric-utility,17609,Southern California Edison Co,57237,CISO,California Independent System Operator,OP,2,2011-08,-117.2114|34.08,4419,06071007800
electric-utility,17609,Southern California Edison Co,57245,CISO,California Independent System Operator,OP,6,2015-02,-117.425324|34.131214,1969,06071002306
electric-utility,17609,Southern California Edison Co,57246,CISO,California Independent System Operator,OP,2,2015-02,-117.421666|34.131111,1969,06071002306
electric-utility,17609,Southern California Edison Co,57247,CISO,California Independent System Operator,OP,3.5,2015-02,-117.274166|34.094167,6742,06071006500
commercial-non-chp,56618,Victor Valley Community College District,57254,CISO,California Independent System Operator,OP,1,2010-06,-117.257938|34.48017,4567,06071010004
ipp-non-chp,59397,NRG Solar Alpine,57295,CISO,California Independent System Operator,OP,66,2013-02,-118.5047|34.7892,7484,06037901209
electric-utility,11208,Los Angeles Department of Water & Power,57305,LDWP,Los Angeles Department of Water and Power,OP,10,2012-06,-117.435277|34.550833,6101,06071009117
electric-utility,11208,Los Angeles Department of Water & Power,57306,LDWP,Los Angeles Department of Water and Power,OP,8.5,2013-03,-118.1957|35.229635,3403,06029006004
electric-utility,11208,Los Angeles Department of Water & Power,57308,LDWP,Los Angeles Department of Water and Power,OP,2.2,2017-04,-118.430833|34.319722,7177,06037106020
commercial-non-chp,11208,Los Angeles Department of Water & Power,57309,LDWP,Los Angeles Department of Water and Power,OP,1.1,2010-09,-118.27722|33.7331,4657,06037980031
commercial-non-chp,57320,Konoike Pacific,57310,LDWP,Los Angeles Department of Water and Power,OP,1.3,2011-03,-118.241405|33.794283,7721,06037294120
commercial-non-chp,11208,Los Angeles Department of Water & Power,57311,LDWP,Los Angeles Department of Water and Power,OP,1,2013-02,-118.206903|34.1283,2935,06037181600
commercial-non-chp,57275,Metropolitan Transportation Authority,57313,LDWP,Los Angeles Department of Water and Power,OP,1.2,2005-04,-118.229722|34.0578,2672,06037206020
commercial-non-chp,57276,Los Angeles Community College District,57314,LDWP,Los Angeles Department of Water and Power,OP,1.2,2010-10,-118.28493|33.783102,9192,06037980015
ipp-non-chp,56769,Consolidated Edison Development Inc.,57340,CISO,California Independent System Operator,OP,140,2018-01,-120.879|36.627,7828,06069000802
ipp-non-chp,56700,Avenal Solar Holdings LLC,57359,CISO,California Independent System Operator,OP,6,2011-08,-120.11|35.989722,7362,06031001701
ipp-non-chp,56700,Avenal Solar Holdings LLC,57360,CISO,California Independent System Operator,OP,20,2011-08,-120.110277|35.983056,7362,06031001701
ipp-non-chp,56700,Avenal Solar Holdings LLC,57361,CISO,California Independent System Operator,OP,19,2011-08,-120.110277|35.982778,7362,06031001701
ipp-non-chp,56722,AV Solar Ranch 1 LLC,57378,CISO,California Independent System Operator,OP,253,2014-08,-118.42444|34.780278,7484,06037901209
commercial-non-chp,56751,Yolo County of,57422,CISO,California Independent System Operator,OP,1,2010-12,-121.7294|38.659722,9120,06113011206
ipp-non-chp,56762,"NRG Renew Operation & Maintenance, LLC",57439,CISO,California Independent System Operator,OP,249.8,2013-10,-119.91663|35.323739,2081,06079012702
electric-utility,17609,Southern California Edison Co,57441,CISO,California Independent System Operator,OP,5,2012-11,-119.074722|36.028056,6105,06107003400
ipp-non-chp,57271,NRG Solar Borrego I,57455,CISO,California Independent System Operator,OP,26,2013-02,-116.35083|33.298889,3549,06073021000
ipp-non-chp,56819,CSOLAR IV South LLC,57490,CISO,California Independent System Operator,OP,128.9,2013-11,-115.658284|32.663289,9094,06025011900
ipp-non-chp,57260,CSOLAR IV West LLC,57491,CISO,California Independent System Operator,OP,148.7,2016-04,-115.779311|32.772225,8844,06025012301
electric-utility,14328,Pacific Gas & Electric Co.,57497,CISO,California Independent System Operator,OP,20,2011-09,-120.106944|36.531389,8900,06019008200
electric-utility,14328,Pacific Gas & Electric Co.,57498,CISO,California Independent System Operator,OP,15,2011-09,-120.103333|36.400278,7148,06019007802
electric-utility,14328,Pacific Gas & Electric Co.,57499,CISO,California Independent System Operator,OP,15,2011-08,-120.124898|36.378726,7148,06019007802
ipp-non-chp,56827,FRV SI Transport Solar LP,57506,CISO,California Independent System Operator,OP,1,2010-08,-121.3911|38.4869,2292,06067005102
electric-utility,14328,Pacific Gas & Electric Co.,57521,CISO,California Independent System Operator,OP,10,2012-06,-120.316111|36.530278,8900,06019008200
electric-utility,14328,Pacific Gas & Electric Co.,57522,CISO,California Independent System Operator,OP,20,2012-06,-120.343543|36.425085,2690,06019007902
electric-utility,14328,Pacific Gas & Electric Co.,57523,CISO,California Independent System Operator,OP,20,2012-06,-120.030555|36.181389,9114,06019007801
electric-utility,17609,Southern California Edison Co,57534,CISO,California Independent System Operator,OP,1.5,2015-02,-117.571944|34.031667,6425,06071012700
electric-utility,17609,Southern California Edison Co,57535,CISO,California Independent System Operator,OP,1,2015-01,-117.569166|34.0325,6425,06071012700
electric-utility,17609,Southern California Edison Co,57540,CISO,California Independent System Operator,OP,8,2015-02,-117.220833|33.839167,9475,06065042620
ipp-non-chp,56902,"RE SFCity1, LP",57559,CISO,California Independent System Operator,OP,4.5,2010-09,-122.481758|37.750894,3168,06075032802
electric-utility,17573,South San Joaquin Irr District,57579,CISO,California Independent System Operator,OP,1.3,2008-05,-120.8917|37.8583,6876,06099000101
ipp-chp,56917,Broadridge Customer Communications,57580,CISO,California Independent System Operator,OP,0.8,2011-12,-121.0564|38.6183,4086,06017030704
ipp-non-chp,56980,"Regulus Solar, LLC",57650,CISO,California Independent System Operator,OP,60,2014-11,-118.851944|35.3,3803,06029006202
ipp-non-chp,17650,Southern Power Co,57651,CISO,California Independent System Operator,OP,20,2014-05,-118.954444|35.102778,3803,06029006202
commercial-non-chp,56982,Kern Community College District,57655,CISO,California Independent System Operator,OP,1.1,2010-11,-118.96864|35.411817,3292,06029000800
ipp-non-chp,56984,"Temescal Canyon RV, LLC",57656,CISO,California Independent System Operator,OP,1.5,2011-05,-117.511667|33.826389,8625,06065041909
ipp-non-chp,56995,"Sacramento PV Energy, LLC",57669,BANC,Balancing Authority of Northern California,OP,17,2011-12,-121.41278|38.364722,6802,06067009638
ipp-non-chp,56995,"Sacramento PV Energy, LLC",57670,BANC,Balancing Authority of Northern California,OP,2.9,2011-12,-121.278888|38.253056,5446,06067009408
ipp-non-chp,56995,"Sacramento PV Energy, LLC",57671,BANC,Balancing Authority of Northern California,OP,2.9,2011-12,-121.3375|38.237778,5807,06067009501
ipp-non-chp,57006,"SunE GIL1, LLC",57682,CISO,California Independent System Operator,OP,1.2,2009-09,-120.1572|36.9408,4613,06039000503
ipp-non-chp,57007,"SunE WF3-ST Holdings, LLC",57683,CISO,California Independent System Operator,OP,1.1,2009-03,-118.0175|33.881667,8800,06037503902
ipp-non-chp,59874,Topaz Solar Farms LLC,57695,CISO,California Independent System Operator,OP,585.9,2013-04,-120.068611|35.405556,2081,06079012702
ipp-non-chp,60281,"Altus Power America Management, LLC",57697,CISO,California Independent System Operator,OP,3,2009-12,-121.162879|38.613508,5470,06067008705
ipp-non-chp,60281,"Altus Power America Management, LLC",57698,CISO,California Independent System Operator,OP,2.7,2010-06,-121.1703|38.6086,5470,06067008705
ipp-non-chp,57170,"EDF Renewable Asset Holdings, Inc.",57708,CISO,California Independent System Operator,OP,110,2012-12,-118.334492|34.938261,7885,06029005506
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,57722,CISO,California Independent System Operator,OP,4,2012-10,-116.5625|33.909722,9261,06065044522
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,57743,CISO,California Independent System Operator,OP,2.5,2012-04,-116.593333|33.924167,9261,06065044522
ipp-non-chp,56995,"Sacramento PV Energy, LLC",57753,BANC,Balancing Authority of Northern California,OP,1,2011-12,-121.431342|38.338868,6802,06067009638
commercial-non-chp,57073,"Solar Star California XV, LLC",57764,CISO,California Independent System Operator,OP,11.1,2012-09,-117.68137|35.68771,4705,06029005300
commercial-non-chp,58315,SSA Solar of CA 2 LLC,57773,CISO,California Independent System Operator,OP,1.2,2009-08,-114.651667|33.661667,2361,06065046900
ipp-non-chp,57354,X-Elio North America Inc,57777,BANC,Balancing Authority of Northern California,OP,3,2012-01,-121.181944|38.468611,6603,06067008600
ipp-non-chp,57354,X-Elio North America Inc,57778,BANC,Balancing Authority of Northern California,OP,5,2012-01,-121.381101|38.365053,6802,06067009638
ipp-non-chp,57354,X-Elio North America Inc,57779,BANC,Balancing Authority of Northern California,OP,3,2012-01,-121.177778|38.466111,6603,06067008600
ipp-non-chp,57354,X-Elio North America Inc,57780,BANC,Balancing Authority of Northern California,OP,5,2012-02,-121.381101|38.365053,6802,06067009638
ipp-non-chp,57354,X-Elio North America Inc,57781,BANC,Balancing Authority of Northern California,OP,3,2012-01,-121.180278|38.461944,6603,06067008600
ipp-non-chp,57354,X-Elio North America Inc,57782,BANC,Balancing Authority of Northern California,OP,5,2012-02,-121.381101|38.365053,6802,06067009638
ipp-non-chp,57354,X-Elio North America Inc,57783,BANC,Balancing Authority of Northern California,OP,5,2012-01,-121.412777|38.3475,6802,06067009638
ipp-non-chp,57354,X-Elio North America Inc,57784,BANC,Balancing Authority of Northern California,OP,5,2012-02,-121.412777|38.3475,6802,06067009638
ipp-non-chp,57354,X-Elio North America Inc,57785,BANC,Balancing Authority of Northern California,OP,5,2012-02,-121.412777|38.3475,6802,06067009638
ipp-non-chp,57104,Golden Springs Development Company LLC,57796,CISO,California Independent System Operator,OP,1.2,2012-02,-118.053611|33.914167,6359,06037504102
ipp-non-chp,57104,Golden Springs Development Company LLC,57797,CISO,California Independent System Operator,OP,1.3,2012-03,-118.052222|33.911944,6359,06037504102
ipp-non-chp,57354,X-Elio North America Inc,57806,BANC,Balancing Authority of Northern California,OP,0.4,2012-01,-121.180278|38.461944,6603,06067008600
ipp-non-chp,57354,X-Elio North America Inc,57816,BANC,Balancing Authority of Northern California,OP,5,2012-11,-121.295819|38.302594,9438,06067009403
ipp-non-chp,57354,X-Elio North America Inc,57817,BANC,Balancing Authority of Northern California,OP,5,2012-11,-121.295819|38.302594,9438,06067009403
ipp-non-chp,57354,X-Elio North America Inc,57818,BANC,Balancing Authority of Northern California,OP,5,2012-11,-121.295819|38.302594,9438,06067009403
ipp-non-chp,57354,X-Elio North America Inc,57819,BANC,Balancing Authority of Northern California,OP,5,2012-11,-121.295819|38.302594,9438,06067009403
ipp-non-chp,57354,X-Elio North America Inc,57820,BANC,Balancing Authority of Northern California,OP,5,2012-11,-121.295819|38.302594,9438,06067009403
ipp-non-chp,57354,X-Elio North America Inc,57821,BANC,Balancing Authority of Northern California,OP,5,2012-11,-121.295819|38.302594,9438,06067009403
commercial-non-chp,58661,"Sustainable Power Group, LLC",57827,CISO,California Independent System Operator,OP,1,2011-11,-119.426388|36.538056,9538,06107000301
ipp-non-chp,57154,Heliocentric LLC,57831,CISO,California Independent System Operator,OP,1.5,2012-03,-117.971004|34.65434,8728,06037900201
ipp-non-chp,57159,L-8 Solar Project LLC,57836,CISO,California Independent System Operator,OP,1.5,2012-05,-117.973103|34.654347,8728,06037900201
ipp-non-chp,59139,SunEdison LLC,57840,CISO,California Independent System Operator,OP,1.1,2011-12,-117.095277|32.791667,4411,06073009604
ipp-non-chp,59139,SunEdison LLC,57841,CISO,California Independent System Operator,OP,1.1,2011-09,-118.124444|33.921667,5904,06037551101
ipp-non-chp,57177,SEAI Elk Grove LLC,57849,BANC,Balancing Authority of Northern California,OP,3,2012-09,-121.464676|38.282021,6441,06067009900
ipp-non-chp,57177,SEAI Elk Grove LLC,57850,BANC,Balancing Authority of Northern California,OP,1,2012-09,-121.461264|38.28357,6441,06067009900
commercial-non-chp,56918,University of California San Diego,57856,CISO,California Independent System Operator,OP,1.2,2008-12,-117.238927|32.874379,3998,06073008305
electric-utility,57194,City of Industry,57860,CISO,California Independent System Operator,OP,1.5,2012-04,-117.845603|34.008661,5318,06037403312
commercial-non-chp,57213,Castle Rock Cooling,57870,CISO,California Independent System Operator,OP,1,2010-09,-119.110556|35.801111,4499,06107004300
commercial-non-chp,11208,Los Angeles Department of Water & Power,57871,LDWP,Los Angeles Department of Water and Power,OP,1,2012-03,-118.224167|34.026944,7632,06037206050
electric-utility,14328,Pacific Gas & Electric Co.,57891,CISO,California Independent System Operator,OP,20,2013-08,-119.650556|36.163889,3885,06031001200
electric-utility,14328,Pacific Gas & Electric Co.,57892,CISO,California Independent System Operator,OP,20,2013-06,-120.114167|36.176389,9114,06019007801
commercial-non-chp,57262,Kern County Water Agency,57895,CISO,California Independent System Operator,OP,1.1,2009-01,-119.038611|35.402778,9083,06029000400
electric-utility,17609,Southern California Edison Co,57900,CISO,California Independent System Operator,OP,5,2015-02,-117.228056|34.081111,4419,06071007800
ipp-non-chp,57273,SS San Antonio West LLC,57904,CISO,California Independent System Operator,OP,1.5,2012-08,-117.659059|33.965617,5950,06071000115
ipp-non-chp,58101,Solar Star California II LLC,57933,BANC,Balancing Authority of Northern California,OP,2,2012-08,-121.47528|38.516389,9365,06067004501
ipp-non-chp,49893,Invenergy Services LLC,57959,CISO,California Independent System Operator,OP,6.3,2014-11,-116.34805|33.27055,3549,06073021000
commercial-non-chp,57345,Butte-Glenn Community College District,57970,CISO,California Independent System Operator,OP,3.5,2011-07,-121.644167|39.648056,6759,06007002200
ipp-non-chp,57354,X-Elio North America Inc,57982,CISO,California Independent System Operator,OP,1.1,2010-12,-120.566944|35.670278,3368,06079010300
ipp-non-chp,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,CISO,California Independent System Operator,OP,313.7,2013-11,-115.393889|33.823056,2361,06065046900
ipp-non-chp,56769,Consolidated Edison Development Inc.,58002,CISO,California Independent System Operator,OP,20,2012-12,-119.442778|35.9025,4499,06107004300
ipp-non-chp,56769,Consolidated Edison Development Inc.,58003,CISO,California Independent System Operator,OP,50,2012-12,-119.435278|35.898333,4499,06107004300
commercial-non-chp,57389,IKEA Property Inc,58028,CISO,California Independent System Operator,OP,1.5,2011-04,-118.946944|34.975278,4176,06029003306
ipp-non-chp,57405,NLH1 Solar LLC,58034,CISO,California Independent System Operator,OP,1.5,2012-11,-119.716512|35.647295,7660,06029004500
ipp-non-chp,60898,Axium US Solar Holdings LLC,58039,CISO,California Independent System Operator,OP,25,2012-12,-120.995556|37.734167,6574,06099000501
industrial-non-chp,57435,MillerCoors Irwindale Brewery,58056,CISO,California Independent System Operator,OP,2.5,2015-03,-117.938333|34.121667,6045,06037404600
ipp-non-chp,57439,Imperial Valley Solar Company 1 LLC,58062,IID,Imperial Irrigation District,OP,23,2012-06,-115.496667|33.245833,9344,06025010101
ipp-non-chp,57354,X-Elio North America Inc,58073,CISO,California Independent System Operator,OP,2,2012-05,-117.939444|34.618861,6488,06037910001
ipp-non-chp,57354,X-Elio North America Inc,58074,CISO,California Independent System Operator,OP,2,2012-06,-116.152778|34.174167,5059,06071010416
ipp-non-chp,59622,"Ahana Renewables, LLC",58076,CISO,California Independent System Operator,OP,3,2011-12,-117.9206|34.9077,8866,06029005700
ipp-non-chp,60947,Tesla Inc.,58086,BANC,Balancing Authority of Northern California,OP,1,2010-07,-121.172999|38.645119,8952,06067008504
ipp-non-chp,57354,X-Elio North America Inc,58118,CISO,California Independent System Operator,OP,1.5,2012-12,-119.7975|36.678611,5919,06019001800
ipp-non-chp,57497,Golden State Energy LLC,58119,BANC,Balancing Authority of Northern California,OP,3,2010-12,-121.398333|38.515,6882,06067009201
ipp-non-chp,58111,RE Kansas South LLC,58148,CISO,California Independent System Operator,OP,20,2013-06,-119.834167|36.226111,3897,06031001601
