date,balancing_authority_code,Clear,Light,Medium,Heavy
20180805,IPCO,0,1,1,1
20180805,LDWP,1,0,0,0
20180805,NEVP,0,1,1,1
20180805,NWMT,0,1,1,1
20180805,PACE,0,1,1,1
20180805,PACW,0,1,1,1
20180805,PGE,0,1,1,1
20180805,PNM,1,0,0,0
20180805,PSCO,1,0,0,0
20180805,PSEI,0,1,1,1
20180805,SRP,1,0,0,0
20180805,SWPP,1,0,0,0
20180805,TEPC,1,0,0,0
20180805,WACM,1,0,0,0
20180805,WALC,1,0,0,0
20180806,AVA,0,1,1,1
20180806,AVRN,0,1,1,1
20180806,AZPS,1,0,0,0
20180806,BANC,0,1,1,1
20180806,BPAT,0,1,1,0
20180806,CISO,0,1,1,0
20180806,EPE,1,0,0,0
20180806,ERCO,1,0,0,0
20180806,IID,1,0,0,0
20180806,IPCO,0,1,1,0
20180806,LDWP,0,1,1,0
20180806,NEVP,0,1,0,0
20180806,NWMT,0,1,0,0
20180806,PACE,0,1,1,1
20180806,PACW,0,1,1,1
20180806,PGE,0,1,1,1
20180806,PNM,1,0,0,0
20180806,PSCO,0,1,1,0
20180806,PSEI,0,1,1,1
20180806,SRP,1,0,0,0
20180806,SWPP,1,0,0,0
20180806,TEPC,1,0,0,0
20180806,WACM,0,1,1,0
20180806,WALC,1,0,0,0
20180807,AVA,0,1,1,1
20180807,AVRN,0,1,1,0
20180807,AZPS,1,0,0,0
20180807,BANC,0,1,1,1
20180807,BPAT,0,1,1,0
20180807,CISO,0,1,1,0
20180807,EPE,1,0,0,0
20180807,ERCO,1,0,0,0
20180807,IID,1,0,0,0
20180807,IPCO,0,1,1,0
20180807,LDWP,0,1,1,0
20180807,NEVP,0,1,0,0
20180807,NWMT,1,0,0,0
20180807,PACE,1,0,0,0
20180807,PACW,0,1,1,0
20180807,PGE,0,0,1,0
20180807,PNM,1,0,0,0
20180807,PSCO,1,0,0,0
20180807,PSEI,0,1,1,0
20180807,SRP,1,0,0,0
20180807,SWPP,1,0,0,0
20180807,TEPC,1,0,0,0
20180807,WACM,1,0,0,0
20180807,WALC,1,0,0,0
20180808,AVA,0,1,1,1
20180808,AVRN,0,1,1,1
20180808,AZPS,0,1,0,0
20180808,BANC,0,1,1,1
20180808,BPAT,0,1,1,1
20180808,CISO,0,1,1,1
20180808,EPE,0,1,0,0
20180808,ERCO,0,1,0,0
20180808,IID,0,1,0,0
20180808,IPCO,0,1,1,1
20180808,LDWP,0,1,1,1
20180808,NEVP,0,1,0,0
20180808,NWMT,0,1,1,1
20180808,PACE,0,1,0,0
20180808,PACW,0,1,1,1
20180808,PGE,0,1,1,1
20180808,PNM,0,1,1,0
20180808,PSCO,0,1,0,1
20180808,PSEI,0,1,1,1
20180808,SRP,0,1,0,0
20180808,SWPP,0,1,0,0
20180808,TEPC,0,1,0,0
20180808,WACM,0,1,0,1
20180808,WALC,0,1,0,0
20180809,AVA,0,1,1,1
20180809,AVRN,0,1,1,1
20180809,AZPS,0,1,0,0
20180809,BANC,0,1,1,0
20180809,BPAT,0,1,1,1
20180809,CISO,0,1,0,0
20180809,EPE,0,1,0,0
20180809,ERCO,1,0,0,0
20180809,IID,0,1,0,0
20180809,IPCO,0,1,1,0
20180809,LDWP,0,1,0,0
20180809,NEVP,0,1,1,0
20180809,NWMT,0,1,1,0
20180809,PACE,0,1,0,0
20180809,PACW,0,1,1,1
20180809,PGE,0,1,1,1
20180809,PNM,0,1,0,0
20180809,PSCO,0,1,0,0
20180809,PSEI,0,1,1,1
20180809,SRP,0,1,0,0
20180809,SWPP,0,1,0,0
20180809,TEPC,0,1,0,0
20180809,WACM,0,1,0,0
20180809,WALC,0,1,0,0
20180810,AVA,0,1,0,0
20180810,AVRN,0,1,0,0
20180810,AZPS,0,1,0,0
20180810,BANC,0,1,1,0
20180810,BPAT,0,1,0,0
20180810,CISO,0,1,0,0
20180810,EPE,1,0,0,0
20180810,ERCO,1,0,0,0
20180810,IID,0,1,0,0
20180810,IPCO,0,1,0,0
20180810,LDWP,0,1,0,0
20180810,NEVP,0,1,0,0
20180810,NWMT,0,1,0,0
20180810,PACE,0,1,1,0
20180810,PACW,0,1,1,0
20180810,PGE,0,1,0,0
20180810,PNM,1,0,0,0
20180810,PSCO,0,1,0,0
20180810,PSEI,0,1,0,0
20180810,SRP,0,1,0,0
20180810,SWPP,1,0,0,0
20180810,TEPC,1,0,0,0
20180810,WACM,0,1,0,0
20180810,WALC,0,1,0,0
20180811,AVA,0,1,1,0
20180811,AVRN,0,1,0,0
20180811,AZPS,0,1,0,0
20180811,BANC,0,1,1,1
20180811,BPAT,0,1,1,1
20180811,CISO,0,1,1,0
20180811,EPE,1,0,0,0
20180811,ERCO,1,0,0,0
20180811,IID,0,1,1,0
20180811,IPCO,0,1,1,1
20180811,LDWP,0,1,1,0
20180811,NEVP,0,1,1,0
20180811,NWMT,0,1,1,1
20180811,PACE,0,1,1,0
20180811,PACW,0,1,1,1
20180811,PGE,1,0,0,0
20180811,PNM,1,0,0,0
20180811,PSCO,0,1,0,0
20180811,PSEI,0,1,0,0
20180811,SRP,0,1,0,0
20180811,SWPP,1,0,0,0
20180811,TEPC,0,1,0,0
20180811,WACM,0,1,0,0
20180811,WALC,0,1,0,0
20180812,AVA,0,1,1,1
20180812,AVRN,0,1,1,1
20180812,AZPS,1,0,0,0
20180812,BANC,0,1,1,1
20180812,BPAT,0,1,0,0
20180812,CISO,0,1,0,0
20180812,EPE,1,0,0,0
20180812,ERCO,1,0,0,0
20180812,IID,0,1,0,0
20180812,IPCO,0,1,1,1
20180812,LDWP,0,1,0,0
20180812,NEVP,0,1,0,0
20180812,NWMT,0,1,1,1
20180812,PACE,0,1,0,0
20180812,PACW,0,1,1,1
20180812,PGE,0,1,1,1
20180812,PNM,0,1,0,0
20180812,PSCO,0,1,1,0
20180812,PSEI,0,1,1,1
20180812,SRP,1,0,0,0
20180812,SWPP,0,1,0,0
20180812,TEPC,1,0,0,0
20180812,WACM,0,1,1,0
20180812,WALC,1,0,0,0
20180813,AVA,0,1,1,1
20180813,AVRN,0,1,1,1
20180813,AZPS,0,1,0,0
20180813,BANC,0,1,1,0
20180813,BPAT,0,1,1,1
20180813,CISO,0,1,0,0
20180813,EPE,0,1,1,0
20180813,ERCO,0,1,0,0
20180813,IID,0,1,0,0
20180813,IPCO,0,1,1,1
20180813,LDWP,0,1,0,0
20180813,NEVP,0,1,0,0
20180813,NWMT,0,1,1,1
20180813,PACE,0,1,0,0
20180813,PACW,0,1,1,1
20180813,PGE,0,1,1,1
20180813,PNM,0,1,0,0
20180813,PSCO,0,1,1,0
20180813,PSEI,0,1,1,1
20180813,SRP,0,1,0,0
20180813,SWPP,0,1,1,0
20180813,TEPC,0,1,0,0
20180813,WACM,0,1,1,0
20180813,WALC,0,1,0,0
20180814,AVA,0,1,1,1
20180814,AVRN,0,1,1,1
20180814,AZPS,1,0,0,0
20180814,BANC,0,1,0,0
20180814,BPAT,0,1,0,1
20180814,CISO,1,0,0,0
20180814,EPE,0,1,0,0
20180814,ERCO,1,0,0,0
20180814,IID,1,0,0,0
20180814,IPCO,0,1,0,1
20180814,LDWP,1,0,0,0
20180814,NEVP,0,1,0,0
20180814,NWMT,0,1,0,1
20180814,PACE,0,1,0,0
20180814,PACW,0,1,0,1
20180814,PGE,0,1,1,1
20180814,PNM,0,1,0,0
20180814,PSCO,0,1,0,0
20180814,PSEI,0,1,1,1
20180814,SRP,0,1,0,0
20180814,SWPP,0,1,0,0
20180814,TEPC,0,1,0,0
20180814,WACM,0,1,0,0
20180814,WALC,0,1,0,0
20180815,AVA,0,1,1,1
20180815,AVRN,0,1,0,1
20180815,AZPS,0,1,0,0
20180815,BANC,0,1,0,0
20180815,BPAT,0,1,0,0
20180815,CISO,1,0,0,0
20180815,EPE,0,1,0,0
20180815,ERCO,0,1,0,0
20180815,IID,1,0,0,0
20180815,IPCO,0,1,0,0
20180815,LDWP,1,0,0,0
20180815,NEVP,0,1,0,0
20180815,NWMT,0,1,0,0
20180815,PACE,0,1,0,0
20180815,PACW,0,1,0,0
20180815,PGE,0,1,0,1
20180815,PNM,0,1,0,0
20180815,PSCO,0,1,0,0
20180815,PSEI,0,1,1,1
20180815,SRP,0,1,0,0
20180815,SWPP,0,1,0,0
20180815,TEPC,0,1,0,0
20180815,WACM,0,1,0,0
20180815,WALC,0,1,0,0
20180816,AVA,0,1,1,1
20180816,AVRN,0,1,1,1
20180816,AZPS,1,0,0,0
20180816,BANC,0,1,0,0
20180816,BPAT,0,1,1,1
20180816,CISO,1,0,0,0
20180816,EPE,1,0,0,0
20180816,ERCO,1,0,0,0
20180816,IID,1,0,0,0
20180816,IPCO,0,1,0,0
20180816,LDWP,1,0,0,0
20180816,NEVP,1,0,0,0
20180816,NWMT,0,1,1,0
20180816,PACE,1,0,0,0
20180816,PACW,0,1,1,1
20180816,PGE,0,1,1,1
20180816,PNM,1,0,0,0
20180816,PSCO,0,1,0,0
20180816,PSEI,0,1,1,1
20180816,SRP,1,0,0,0
20180816,SWPP,1,0,0,0
20180816,TEPC,1,0,0,0
20180816,WACM,0,1,0,0
20180816,WALC,1,0,0,0
20180817,AVA,0,1,1,1
20180817,AVRN,0,1,1,1
20180817,AZPS,1,0,0,0
20180817,BANC,1,0,0,0
20180817,BPAT,0,1,1,1
20180817,CISO,1,0,0,0
20180817,EPE,1,0,0,0
20180817,ERCO,1,0,0,0
20180817,IID,1,0,0,0
20180817,IPCO,0,1,1,1
20180817,LDWP,1,0,0,0
20180817,NEVP,1,0,0,0
20180817,NWMT,0,1,1,1
20180817,PACE,1,0,0,0
20180817,PACW,0,1,1,1
20180817,PGE,0,1,0,0
20180817,PNM,1,0,0,0
20180817,PSCO,0,1,0,0
20180817,PSEI,0,1,1,1
20180817,SRP,1,0,0,0
20180817,SWPP,1,0,0,0
20180817,TEPC,1,0,0,0
20180817,WACM,0,1,0,0
20180817,WALC,1,0,0,0
20180818,AVA,0,1,1,1
20180818,AVRN,0,1,0,0
20180818,AZPS,1,0,0,0
20180818,BANC,0,1,0,0
20180818,BPAT,0,1,1,0
20180818,CISO,1,0,0,0
20180818,EPE,1,0,0,0
20180818,ERCO,0,1,0,0
20180818,IID,1,0,0,0
20180818,IPCO,0,1,1,1
20180818,LDWP,1,0,0,0
20180818,NEVP,1,0,0,0
20180818,NWMT,0,1,1,1
20180818,PACE,1,0,0,0
20180818,PACW,0,1,1,1
20180818,PGE,0,1,0,0
20180818,PNM,1,0,0,0
20180818,PSCO,0,1,1,0
20180818,PSEI,0,1,1,1
20180818,SRP,1,0,0,0
20180818,SWPP,1,0,0,0
20180818,TEPC,1,0,0,0
20180818,WACM,0,1,1,0
20180818,WALC,1,0,0,0
20180819,AVA,0,1,1,1
20180819,AVRN,0,1,1,0
20180819,AZPS,1,0,0,0
20180819,BANC,1,0,0,0
20180819,BPAT,0,1,1,0
20180819,CISO,1,0,0,0
20180819,EPE,0,1,0,0
20180819,ERCO,1,0,0,0
20180819,IID,1,0,0,0
20180819,IPCO,0,1,1,0
20180819,LDWP,1,0,0,0
20180819,NEVP,1,0,0,0
20180819,NWMT,0,1,1,1
20180819,PACE,1,0,0,0
20180819,PACW,0,1,0,0
20180819,PGE,0,1,0,0
20180819,PNM,0,1,0,0
20180819,PSCO,0,1,0,0
20180819,PSEI,0,1,1,1
20180819,SRP,1,0,0,0
20180819,SWPP,0,1,0,0
20180819,TEPC,1,0,0,0
20180819,WACM,0,1,0,0
20180819,WALC,1,0,0,0
20180820,AVA,0,1,1,1
20180820,AVRN,0,1,1,1
20180820,AZPS,1,0,0,0
20180820,BANC,1,0,0,0
20180820,BPAT,0,1,1,1
20180820,CISO,1,0,0,0
20180820,EPE,1,0,0,0
20180820,ERCO,0,1,0,0
20180820,IID,1,0,0,0
20180820,IPCO,0,1,1,1
20180820,LDWP,1,0,0,0
20180820,NEVP,1,0,0,0
20180820,NWMT,0,1,1,1
20180820,PACE,1,0,0,0
20180820,PACW,0,1,1,1
20180820,PGE,0,1,1,1
20180820,PNM,0,1,0,0
20180820,PSCO,0,1,1,0
20180820,PSEI,0,1,1,1
20180820,SRP,1,0,0,0
20180820,SWPP,0,1,0,0
20180820,TEPC,1,0,0,0
20180820,WACM,0,1,1,0
20180820,WALC,1,0,0,0
20180821,AVA,0,1,1,1
20180821,AVRN,0,1,1,1
20180821,AZPS,0,1,0,0
20180821,BANC,0,1,1,1
20180821,BPAT,0,1,1,1
20180821,CISO,0,1,0,0
20180821,EPE,0,1,1,0
20180821,ERCO,0,1,0,0
20180821,IID,1,0,0,0
20180821,IPCO,0,1,1,1
20180821,LDWP,1,0,0,0
20180821,NEVP,1,0,0,0
20180821,NWMT,0,1,1,0
20180821,PACE,1,0,0,0
20180821,PACW,0,1,1,1
20180821,PGE,0,1,1,1
20180821,PNM,0,1,0,0
20180821,PSCO,0,1,0,0
20180821,PSEI,0,1,1,1
20180821,SRP,0,1,0,0
20180821,SWPP,0,1,0,0
20180821,TEPC,0,1,0,0
20180821,WACM,0,1,0,0
20180821,WALC,0,1,0,0
20180822,AVA,0,1,1,0
20180822,AVRN,0,1,1,0
20180822,AZPS,1,0,0,0
20180822,BANC,0,1,0,0
20180822,BPAT,0,1,1,1
20180822,CISO,0,1,0,0
20180822,EPE,1,0,0,0
20180822,ERCO,0,1,0,0
20180822,IID,1,0,0,0
20180822,IPCO,0,1,1,1
20180822,LDWP,0,1,0,0
20180822,NEVP,0,1,0,0
20180822,NWMT,0,1,1,1
20180822,PACE,0,1,0,0
20180822,PACW,0,1,1,1
20180822,PGE,0,1,1,1
20180822,PNM,1,0,0,0
20180822,PSCO,0,1,0,0
20180822,PSEI,0,1,1,1
20180822,SRP,1,0,0,0
20180822,SWPP,1,0,0,0
20180822,TEPC,1,0,0,0
20180822,WACM,0,1,0,0
20180822,WALC,1,0,0,0
20180823,AVA,0,1,1,1
20180823,AVRN,0,1,1,1
20180823,AZPS,1,0,0,0
20180823,BANC,0,1,1,1
20180823,BPAT,0,1,1,1
20180823,CISO,0,1,0,0
20180823,EPE,1,0,0,0
20180823,ERCO,0,1,0,0
20180823,IID,1,0,0,0
20180823,IPCO,0,1,1,1
20180823,LDWP,1,0,0,0
20180823,NEVP,1,0,0,0
20180823,NWMT,0,1,1,1
20180823,PACE,0,1,0,0
20180823,PACW,0,1,1,1
20180823,PGE,0,1,1,0
20180823,PNM,1,0,0,0
20180823,PSCO,0,1,1,0
20180823,PSEI,0,1,1,1
20180823,SRP,1,0,0,0
20180823,SWPP,1,0,0,0
20180823,TEPC,1,0,0,0
20180823,WACM,0,1,1,0
20180823,WALC,1,0,0,0
20180824,AVA,0,1,0,0
20180824,AVRN,1,0,0,0
20180824,AZPS,1,0,0,0
20180824,BANC,0,0,1,0
20180824,BPAT,1,0,0,0
20180824,CISO,1,0,0,0
20180824,EPE,1,0,0,0
20180824,ERCO,1,0,0,0
20180824,IID,1,0,0,0
20180824,IPCO,0,1,1,0
20180824,LDWP,1,0,0,0
20180824,NEVP,1,0,0,0
20180824,NWMT,0,1,1,1
20180824,PACE,1,0,0,0
20180824,PACW,0,1,1,0
20180824,PGE,1,0,0,0
20180824,PNM,1,0,0,0
20180824,PSCO,0,1,0,0
20180824,PSEI,0,1,0,0
20180824,SRP,1,0,0,0
20180824,SWPP,1,0,0,0
20180824,TEPC,1,0,0,0
20180824,WACM,0,1,0,0
20180824,WALC,1,0,0,0
20180825,AVA,0,1,1,0
20180825,AVRN,0,1,1,0
20180825,AZPS,1,0,0,0
20180825,BANC,0,0,1,0
20180825,BPAT,0,0,1,0
20180825,CISO,0,0,1,0
20180825,EPE,1,0,0,0
20180825,ERCO,1,0,0,0
20180825,IID,1,0,0,0
20180825,IPCO,0,1,1,0
20180825,LDWP,1,0,0,0
20180825,NEVP,1,0,0,0
20180825,NWMT,0,1,1,0
20180825,PACE,1,0,0,0
20180825,PACW,0,1,1,0
20180825,PGE,0,0,1,0
20180825,PNM,1,0,0,0
20180825,PSCO,0,1,0,0
20180825,PSEI,0,1,1,0
20180825,SRP,1,0,0,0
20180825,SWPP,1,0,0,0
20180825,TEPC,1,0,0,0
20180825,WACM,0,1,0,0
20180825,WALC,1,0,0,0
20180826,AVA,0,1,0,0
20180826,AVRN,0,1,0,0
20180826,AZPS,1,0,0,0
20180826,BANC,0,1,0,0
20180826,BPAT,0,1,0,0
20180826,CISO,0,1,0,0
20180826,EPE,1,0,0,0
20180826,ERCO,1,0,0,0
20180826,IID,1,0,0,0
20180826,IPCO,0,1,1,0
20180826,LDWP,1,0,0,0
20180826,NEVP,1,0,0,0
20180826,NWMT,0,1,0,0
20180826,PACE,1,0,0,0
20180826,PACW,0,1,1,0
20180826,PGE,1,0,0,0
20180826,PNM,1,0,0,0
20180826,PSCO,1,0,0,0
20180826,PSEI,0,1,0,0
20180826,SRP,1,0,0,0
20180826,SWPP,1,0,0,0
20180826,TEPC,1,0,0,0
20180826,WACM,1,0,0,0
20180826,WALC,1,0,0,0
20180827,AVA,0,1,0,0
20180827,AVRN,0,1,0,0
20180827,AZPS,1,0,0,0
20180827,BANC,0,1,1,0
20180827,BPAT,0,1,0,0
20180827,CISO,1,0,0,0
20180827,EPE,1,0,0,0
20180827,ERCO,1,0,0,0
20180827,IID,1,0,0,0
20180827,IPCO,0,1,0,0
20180827,LDWP,1,0,0,0
20180827,NEVP,1,0,0,0
20180827,NWMT,1,0,0,0
20180827,PACE,1,0,0,0
20180827,PACW,0,1,0,0
20180827,PGE,0,1,0,0
20180827,PNM,1,0,0,0
20180827,PSCO,1,0,0,0
20180827,PSEI,0,1,0,0
20180827,SRP,1,0,0,0
20180827,SWPP,1,0,0,0
20180827,TEPC,1,0,0,0
20180827,WACM,1,0,0,0
20180827,WALC,1,0,0,0
20180828,AVA,0,1,1,0
20180828,AVRN,0,0,1,0
20180828,AZPS,1,0,0,0
20180828,BANC,0,1,0,0
20180828,BPAT,1,0,0,0
20180828,CISO,1,0,0,0
20180828,EPE,1,0,0,0
20180828,ERCO,1,0,0,0
20180828,IID,1,0,0,0
20180828,IPCO,1,0,0,0
20180828,LDWP,1,0,0,0
20180828,NEVP,1,0,0,0
20180828,NWMT,1,0,0,0
20180828,PACE,1,0,0,0
20180828,PACW,0,1,1,0
20180828,PGE,0,1,1,0
20180828,PNM,1,0,0,0
20180828,PSCO,1,0,0,0
20180828,PSEI,0,1,1,0
20180828,SRP,1,0,0,0
20180828,SWPP,1,0,0,0
20180828,TEPC,1,0,0,0
20180828,WACM,1,0,0,0
20180828,WALC,1,0,0,0
20180829,AVA,0,1,0,0
20180829,AVRN,0,1,0,0
20180829,AZPS,1,0,0,0
20180829,BANC,1,0,0,0
20180829,BPAT,0,1,1,1
20180829,CISO,1,0,0,0
20180829,EPE,1,0,0,0
20180829,ERCO,1,0,0,0
20180829,IID,1,0,0,0
20180829,IPCO,0,0,1,0
20180829,LDWP,1,0,0,0
20180829,NEVP,1,0,0,0
20180829,NWMT,0,1,0,0
20180829,PACE,1,0,0,0
20180829,PACW,0,1,1,1
20180829,PGE,0,1,0,0
20180829,PNM,1,0,0,0
20180829,PSCO,1,0,0,0
20180829,PSEI,0,1,0,0
20180829,SRP,1,0,0,0
20180829,SWPP,1,0,0,0
20180829,TEPC,1,0,0,0
20180829,WACM,1,0,0,0
20180829,WALC,1,0,0,0
20180830,AVA,0,1,0,0
20180830,AVRN,0,1,0,0
20180830,AZPS,1,0,0,0
20180830,BANC,0,1,0,0
20180830,BPAT,0,1,0,0
20180830,CISO,1,0,0,0
20180830,EPE,1,0,0,0
20180830,ERCO,1,0,0,0
20180830,IID,0,1,0,0
20180830,IPCO,0,1,1,1
20180830,LDWP,1,0,0,0
20180830,NEVP,1,0,0,0
20180830,NWMT,0,1,0,0
20180830,PACE,1,0,0,0
20180830,PACW,0,1,1,1
20180830,PGE,0,1,0,0
20180830,PNM,1,0,0,0
20180830,PSCO,1,0,0,0
20180830,PSEI,0,1,0,0
20180830,SRP,1,0,0,0
20180830,SWPP,1,0,0,0
20180830,TEPC,1,0,0,0
20180830,WACM,1,0,0,0
20180830,WALC,1,0,0,0
20180831,AVA,0,1,0,0
20180831,AVRN,0,1,0,0
20180831,AZPS,1,0,0,0
20180831,BANC,0,1,0,0
20180831,BPAT,0,1,0,0
20180831,CISO,1,0,0,0
20180831,EPE,1,0,0,0
20180831,ERCO,1,0,0,0
20180831,IID,1,0,0,0
20180831,IPCO,0,1,0,0
20180831,LDWP,1,0,0,0
20180831,NEVP,1,0,0,0
20180831,NWMT,0,1,0,0
20180831,PACE,1,0,0,0
20180831,PACW,0,1,0,0
20180831,PGE,0,1,0,0
20180831,PNM,1,0,0,0
20180831,PSCO,1,0,0,0
20180831,PSEI,0,1,0,0
20180831,SRP,1,0,0,0
20180831,SWPP,1,0,0,0
20180831,TEPC,1,0,0,0
20180831,WACM,1,0,0,0
20180831,WALC,1,0,0,0
20180901,AVA,1,0,0,0
20180901,AVRN,1,0,0,0
20180901,AZPS,1,0,0,0
20180901,BANC,0,0,1,0
20180901,BPAT,1,0,0,0
20180901,CISO,1,0,0,0
20180901,EPE,1,0,0,0
20180901,ERCO,1,0,0,0
20180901,IID,1,0,0,0
20180901,IPCO,1,0,0,0
20180901,LDWP,1,0,0,0
20180901,NEVP,1,0,0,0
20180901,NWMT,1,0,0,0
20180901,PACE,1,0,0,0
20180901,PACW,1,0,0,0
20180901,PGE,1,0,0,0
20180901,PNM,1,0,0,0
20180901,PSCO,1,0,0,0
20180901,PSEI,1,0,0,0
20180901,SRP,1,0,0,0
20180901,SWPP,1,0,0,0
20180901,TEPC,1,0,0,0
20180901,WACM,1,0,0,0
20180901,WALC,1,0,0,0
20180902,AVA,1,0,0,0
20180902,AVRN,1,0,0,0
20180902,AZPS,1,0,0,0
20180902,BANC,1,0,0,0
20180902,BPAT,1,0,0,0
20180902,CISO,1,0,0,0
20180902,EPE,1,0,0,0
20180902,ERCO,1,0,0,0
20180902,IID,1,0,0,0
20180902,IPCO,1,0,0,0
20180902,LDWP,1,0,0,0
20180902,NEVP,1,0,0,0
20180902,NWMT,1,0,0,0
20180902,PACE,1,0,0,0
20180902,PACW,0,0,1,0
20180902,PGE,1,0,0,0
20180902,PNM,1,0,0,0
20180902,PSCO,1,0,0,0
20180902,PSEI,1,0,0,0
20180902,SRP,1,0,0,0
20180902,SWPP,1,0,0,0
20180902,TEPC,1,0,0,0
20180902,WACM,1,0,0,0
20180902,WALC,1,0,0,0
20180903,AVA,0,1,1,0
20180903,AVRN,1,0,0,0
20180903,AZPS,1,0,0,0
20180903,BANC,0,1,0,0
20180903,BPAT,0,1,0,0
20180903,CISO,1,0,0,0
20180903,EPE,1,0,0,0
20180903,ERCO,1,0,0,0
20180903,IID,1,0,0,0
20180903,IPCO,0,1,0,0
20180903,LDWP,1,0,0,0
20180903,NEVP,1,0,0,0
20180903,NWMT,0,1,0,0
20180903,PACE,1,0,0,0
20180903,PACW,0,1,1,0
20180903,PGE,1,0,0,0
20180903,PNM,1,0,0,0
20180903,PSCO,1,0,0,0
20180903,PSEI,0,1,0,0
20180903,SRP,1,0,0,0
20180903,SWPP,1,0,0,0
20180903,TEPC,1,0,0,0
20180903,WACM,1,0,0,0
20180903,WALC,1,0,0,0
20180904,AVA,0,1,0,0
20180904,AVRN,0,1,0,0
20180904,AZPS,1,0,0,0
20180904,BANC,0,1,0,0
20180904,BPAT,0,1,0,0
20180904,CISO,1,0,0,0
20180904,EPE,1,0,0,0
20180904,ERCO,1,0,0,0
20180904,IID,1,0,0,0
20180904,IPCO,0,1,0,0
20180904,LDWP,1,0,0,0
20180904,NEVP,1,0,0,0
20180904,NWMT,1,0,0,0
20180904,PACE,1,0,0,0
20180904,PACW,0,1,1,0
20180904,PGE,1,0,0,0
20180904,PNM,1,0,0,0
20180904,PSCO,1,0,0,0
20180904,PSEI,0,1,0,0
20180904,SRP,1,0,0,0
20180904,SWPP,1,0,0,0
20180904,TEPC,1,0,0,0
20180904,WACM,1,0,0,0
20180904,WALC,1,0,0,0
20180905,AVA,0,1,1,0
20180905,AVRN,0,1,1,1
20180905,AZPS,1,0,0,0
20180905,BANC,1,0,0,0
20180905,BPAT,0,1,1,1
20180905,CISO,1,0,0,0
20180905,EPE,1,0,0,0
20180905,ERCO,1,0,0,0
20180905,IID,1,0,0,0
20180905,IPCO,0,1,0,0
20180905,LDWP,1,0,0,0
20180905,NEVP,1,0,0,0
20180905,NWMT,1,0,0,0
20180905,PACE,0,1,0,0
20180905,PACW,0,1,0,1
20180905,PGE,0,1,1,0
20180905,PNM,1,0,0,0
20180905,PSCO,1,0,0,0
20180905,PSEI,0,1,1,0
20180905,SRP,1,0,0,0
20180905,SWPP,1,0,0,0
20180905,TEPC,1,0,0,0
20180905,WACM,1,0,0,0
20180905,WALC,1,0,0,0
20180906,AVA,0,1,1,1
20180906,AVRN,0,1,1,1
20180906,AZPS,1,0,0,0
20180906,BANC,1,0,0,0
20180906,BPAT,0,1,1,1
20180906,CISO,1,0,0,0
20180906,EPE,1,0,0,0
20180906,ERCO,1,0,0,0
20180906,IID,1,0,0,0
20180906,IPCO,0,1,0,0
20180906,LDWP,1,0,0,0
20180906,NEVP,1,0,0,0
20180906,NWMT,0,1,0,0
20180906,PACE,1,0,0,0
20180906,PACW,0,1,1,1
20180906,PGE,0,1,0,0
20180906,PNM,1,0,0,0
20180906,PSCO,1,0,0,0
20180906,PSEI,0,1,1,1
20180906,SRP,1,0,0,0
20180906,SWPP,1,0,0,0
20180906,TEPC,1,0,0,0
20180906,WACM,1,0,0,0
20180906,WALC,1,0,0,0
20180907,AVA,1,0,0,0
20180907,AVRN,0,1,1,0
20180907,AZPS,1,0,0,0
20180907,BANC,0,1,0,0
20180907,BPAT,0,1,1,1
20180907,CISO,1,0,0,0
20180907,EPE,1,0,0,0
20180907,ERCO,1,0,0,0
20180907,IID,1,0,0,0
20180907,IPCO,0,1,0,0
20180907,LDWP,1,0,0,0
20180907,NEVP,1,0,0,0
20180907,NWMT,0,1,1,0
20180907,PACE,1,0,0,0
20180907,PACW,0,1,1,1
20180907,PGE,0,1,1,0
20180907,PNM,1,0,0,0
20180907,PSCO,1,0,0,0
20180907,PSEI,1,0,0,0
20180907,SRP,1,0,0,0
20180907,SWPP,1,0,0,0
20180907,TEPC,1,0,0,0
20180907,WACM,1,0,0,0
20180907,WALC,1,0,0,0
20180908,AVA,0,1,0,0
20180908,AVRN,1,0,0,0
20180908,AZPS,1,0,0,0
20180908,BANC,0,1,0,0
20180908,BPAT,0,1,0,0
20180908,CISO,1,0,0,0
20180908,EPE,1,0,0,0
20180908,ERCO,1,0,0,0
20180908,IID,1,0,0,0
20180908,IPCO,0,1,1,1
20180908,LDWP,1,0,0,0
20180908,NEVP,1,0,0,0
20180908,NWMT,0,1,1,0
20180908,PACE,1,0,0,0
20180908,PACW,0,1,1,0
20180908,PGE,1,0,0,0
20180908,PNM,1,0,0,0
20180908,PSCO,1,0,0,0
20180908,PSEI,1,0,0,0
20180908,SRP,1,0,0,0
20180908,SWPP,1,0,0,0
20180908,TEPC,1,0,0,0
20180908,WACM,1,0,0,0
20180908,WALC,1,0,0,0
20180909,AVA,1,0,0,0
20180909,AVRN,1,0,0,0
20180909,AZPS,1,0,0,0
20180909,BANC,1,0,0,0
20180909,BPAT,1,0,0,0
20180909,CISO,1,0,0,0
20180909,EPE,1,0,0,0
20180909,ERCO,1,0,0,0
20180909,IID,1,0,0,0
20180909,IPCO,1,0,0,0
20180909,LDWP,0,1,0,1
20180909,NEVP,1,0,0,0
20180909,NWMT,1,0,0,0
20180909,PACE,1,0,0,0
20180909,PACW,1,0,0,0
20180909,PGE,1,0,0,0
20180909,PNM,1,0,0,0
